year,iso3_code,fishery_name,fishery_id,fao_area_code,gear,total_catch_fishery,catch_w_discard,scaleup_id,fao_landing_c_name,depth,location,vessel_length,un_code,identifier,iso2_code,official_name_en,watson_country_id,watson_c_name,fao_c_name,productive_sector,fisheries_sector,GilmanGear25Description,GFWClass,GFWCategory
2017,TUR,Marmara purse seine,1812,37,PS_,60002.47,65220.076471890585,1673,Turkey,0-100m,Offshore,24-40 m,792,223,TR,the Republic of Turkey,792,Turkey,Turkey,none,industrial,Purse seine,other_seines,seiners
2017,TUR,Mediterranean trawl,1817,37,OTB,6887.25,9332.317200343661,1678,Turkey,0-100m,Offshore,10-24 m,792,223,TR,the Republic of Turkey,792,Turkey,Turkey,none,industrial,"Otter trawls, bottom",trawlers,trawlers
2017,TUR,Turkey Mediterranean longline fishery,1819,37,LLP,30.3,32.72117920868891,1680,Turkey,NA,none,none,792,223,TR,the Republic of Turkey,792,Turkey,Turkey,none,industrial,Longlines - pelagic,drifting_longlines,drifting_longlines
2017,TUR,Turkey Mediterranean purse seine fishery,1820,37,PS_,1528.7,1604.0917318012132,1681,Turkey,NA,none,none,792,223,TR,the Republic of Turkey,792,Turkey,Turkey,none,industrial,Purse seine,other_seines,seiners
2017,TUV,Tuvalu WCPO longline fishery,1824,71,LLP,251.82,271.94359290045264,1682,Tuvalu,NA,none,none,798,227,TV,Tuvalu,798,Tuvalu,Tuvalu,none,industrial,Longlines - pelagic,drifting_longlines,drifting_longlines
2017,TUV,Tuvalu WCPO purse seine fishery,1825,71,PS_,3852.1499999999996,3993.934669145246,1683,Tuvalu,NA,none,none,798,227,TV,Tuvalu,798,Tuvalu,Tuvalu,none,industrial,Purse seine,other_seines,seiners
2017,TUV,Tuvalu WCPO troll fishery,1826,71,LTL,2344.03,2926.3793242598513,1684,Tuvalu,NA,none,none,798,227,TV,Tuvalu,798,Tuvalu,Tuvalu,none,industrial,Trolling lines,trollers,trollers
2017,TWN,Taiwan WCAO longline fishery,1713,31,LLP,2108,2135.764674778429,1685,Taiwan Province of China,NA,none,none,158,214,TW,Taiwan Province of China,157,Taiwan,NA,none,industrial,Longlines - pelagic,drifting_longlines,drifting_longlines
2017,TWN,Taiwan ECAO longline fishery,1714,34,LLP,6457,6542.046186314282,1686,Taiwan Province of China,NA,none,none,158,214,TW,Taiwan Province of China,157,Taiwan,NA,none,industrial,Longlines - pelagic,drifting_longlines,drifting_longlines
2017,TWN,Taiwan SWAO longline fishery,1715,41,LLP,83815,84918.94656668633,1687,Taiwan Province of China,NA,none,none,158,214,TW,Taiwan Province of China,157,Taiwan,NA,none,industrial,Longlines - pelagic,drifting_longlines,drifting_longlines
2017,TWN,Taiwan SEAO longline fishery,1716,47,LLP,10657,10797.365934734582,1688,Taiwan Province of China,NA,none,none,158,214,TW,Taiwan Province of China,157,Taiwan,NA,none,industrial,Longlines - pelagic,drifting_longlines,drifting_longlines
2017,TWN,Taiwan WIO longline fishery,1717,51,LLP,33269,34250.270028322746,1689,Taiwan Province of China,NA,none,none,158,214,TW,Taiwan Province of China,157,Taiwan,NA,none,industrial,Longlines - pelagic,drifting_longlines,drifting_longlines
2017,TWN,Taiwan EIO lnogline fishery,1718,57,LLP,37387,38489.73116340555,1690,Taiwan Province of China,NA,none,none,158,214,TW,Taiwan Province of China,157,Taiwan,NA,none,industrial,Longlines - pelagic,drifting_longlines,drifting_longlines
2017,TWN,NW Pacific purse seines,1719,61,PS_,147858.3,155150.36754134504,1691,Taiwan Province of China,>500m,high seas,none,158,214,TW,Taiwan Province of China,157,Taiwan,NA,none,industrial,Purse seine,other_seines,seiners
2017,TWN,Taiwan NWPO gillnet fishery,1720,61,GNP,4.15,4.7002697331061905,1692,Taiwan Province of China,NA,none,none,158,214,TW,Taiwan Province of China,157,Taiwan,NA,none,industrial,Pelagic gillnets,driftnets,driftnets
2017,TWN,Taiwan NWPO longline fishery,1721,61,LLP,39255.85,42392.926525407565,1693,Taiwan Province of China,NA,none,none,158,214,TW,Taiwan Province of China,157,Taiwan,NA,none,industrial,Longlines - pelagic,drifting_longlines,drifting_longlines
2017,TWN,Taiwan WCPO longline fishery,1726,71,LLP,28363.510000000002,30630.140057055694,1695,Taiwan Province of China,NA,none,none,158,214,TW,Taiwan Province of China,157,Taiwan,NA,none,industrial,Longlines - pelagic,drifting_longlines,drifting_longlines
2017,TWN,Taiwan WCPO purse seine fishery,1727,71,PS_,164067.49,172158.96076888463,1696,Taiwan Province of China,NA,none,none,158,214,TW,Taiwan Province of China,157,Taiwan,NA,none,industrial,Purse seine,other_seines,seiners
2017,TWN,Taiwan ECPO longline fishery,1728,77,LLP,20388,22017.2790456636,1697,Taiwan Province of China,NA,none,none,158,214,TW,Taiwan Province of China,157,Taiwan,NA,none,industrial,Longlines - pelagic,drifting_longlines,drifting_longlines
2017,TZA,Tanzania WIO gillnet fishery,1747,51,GNP,2802.9,3174.292513015926,1713,"Tanzania, United Rep. of",NA,none,none,834,215,TZ,the United Republic of Tanzania,834,Tanzania,United Republic of Tanzania,none,industrial,Pelagic gillnets,driftnets,driftnets
2017,TZA,Tanzania WIO handline fishery,1748,51,HL_,590.49,652.475219054518,1714,"Tanzania, United Rep. of",NA,none,none,834,215,TZ,the United Republic of Tanzania,834,Tanzania,United Republic of Tanzania,none,industrial,Handlines,pole_and_line,pole_and_line
2017,TZA,Tanzania WIO longline fishery,1749,51,LLP,3876.46,4186.242476072888,1715,"Tanzania, United Rep. of",NA,none,none,834,215,TZ,the United Republic of Tanzania,834,Tanzania,United Republic of Tanzania,none,industrial,Longlines - pelagic,drifting_longlines,drifting_longlines
2017,UKR,Central East Atlantic mid-water trawls,1827,34,OTM,10768,12250.284455294299,1716,Ukraine,NA,none,none,804,230,UA,Ukraine,804,Ukraine,Ukraine,none,industrial,"Otter trawls, midwater",trawlers,trawlers
2017,UKR,Black sea Danish seines,1828,37,SV_,272,550.6072008084308,1717,Ukraine,NA,none,none,804,230,UA,Ukraine,804,Ukraine,Ukraine,none,industrial,Boat seines,other_seines,seiners
2017,UKR,Black sea dredges,1829,37,DRB,23786,27593.96834172915,1718,Ukraine,NA,none,none,804,230,UA,Ukraine,804,Ukraine,Ukraine,none,industrial,Boat dredges,dredge_fishing,dredge_fishing
2017,UKR,Black sea drifting gillnets,1830,37,GNP,35,39.6375,1719,Ukraine,NA,none,none,804,230,UA,Ukraine,804,Ukraine,Ukraine,none,industrial,Pelagic gillnets,driftnets,driftnets
2017,UKR,Black sea mid-water trawls,1831,37,OTM,2189,2490.329975737705,1720,Ukraine,NA,none,none,804,230,UA,Ukraine,804,Ukraine,Ukraine,none,industrial,"Otter trawls, midwater",trawlers,trawlers
2017,UKR,Black sea pots,1832,37,FPO,808,968.8197883597885,1721,Ukraine,NA,none,none,804,230,UA,Ukraine,804,Ukraine,Ukraine,none,industrial,Pots,pots_and_traps,pots_and_traps
2017,UKR,Black sea pound nets,1833,37,FWR,3,3.1217336683417085,1722,Ukraine,NA,none,none,804,230,UA,Ukraine,804,Ukraine,Ukraine,none,industrial,"Barriers, fences, traps, etc.",NA,pots_and_traps
2017,UKR,Black sea purse seines,1834,37,PS_,14485,15199.370517201256,1723,Ukraine,NA,none,none,804,230,UA,Ukraine,804,Ukraine,Ukraine,none,industrial,Purse seine,other_seines,seiners
2017,UKR,Black sea set gillnets,1835,37,GNB,264,357.2394945848376,1724,Ukraine,NA,none,none,804,230,UA,Ukraine,804,Ukraine,Ukraine,none,industrial,Bottom gillnet,set_gillnets,set_gillnets
2017,UKR,Southwest Atlantic longlines,1837,41,LLB,206,270.6960802469136,1726,Ukraine,NA,none,none,804,230,UA,Ukraine,804,Ukraine,Ukraine,none,industrial,Longlines - bottom,set_longlines,set_longlines
2017,UKR,Atlantic-Antarctic mid-water trawls,1839,48,OTM,7949,9043.231360456553,1727,Ukraine,NA,none,none,804,230,UA,Ukraine,804,Ukraine,Ukraine,none,industrial,"Otter trawls, midwater",trawlers,trawlers
2017,UKR,Pacific-Antarctic set longlines,1841,88,LLB,232,304.8632967032967,1728,Ukraine,NA,none,none,804,230,UA,Ukraine,804,Ukraine,Ukraine,none,industrial,Longlines - bottom,set_longlines,set_longlines
2017,URY,North Patagonian shelf bottom longlines,2030,41,LLB,415.35999999999996,545.8073239436619,1730,Uruguay,NA,none,none,858,234,UY,the Eastern Republic of Uruguay,858,Uruguay,Uruguay,none,industrial,Longlines - bottom,set_longlines,set_longlines
2017,URY,North Patagonian shelf otter bottom trawls,2032,41,OTB,28868.809999999998,41778.306987756194,1731,Uruguay,NA,none,>40 m,858,234,UY,the Eastern Republic of Uruguay,858,Uruguay,Uruguay,none,industrial,"Otter trawls, bottom",trawlers,trawlers
2017,URY,North Patagonian shelf pelagic longlines (TUNA F),2034,41,LLB,413.68000000000006,543.6006256253343,1733,Uruguay,NA,none,none,858,234,UY,the Eastern Republic of Uruguay,858,Uruguay,Uruguay,none,industrial,Longlines - bottom,set_longlines,set_longlines
2017,URY,North Patagonian shelf pots,2035,41,FPO,860.0500000000001,1031.2351134831358,1734,Uruguay,NA,none,>40 m,858,234,UY,the Eastern Republic of Uruguay,858,Uruguay,Uruguay,none,industrial,Pots,pots_and_traps,pots_and_traps
2017,URY,Antarctic longlines,2037,48,LLB,322.99999999999994,424.4436091549295,1736,Uruguay,NA,none,none,858,234,UY,the Eastern Republic of Uruguay,858,Uruguay,Uruguay,none,industrial,Longlines - bottom,set_longlines,set_longlines
2017,URY,Antarctic longlines,2038,88,LLB,77,101.178,1737,Uruguay,NA,none,none,858,234,UY,the Eastern Republic of Uruguay,858,Uruguay,Uruguay,none,industrial,Longlines - bottom,set_longlines,set_longlines
2017,USA,Atlantic Blue Crab Trap/Pot,1890,21,FPO,37478,44937.64990473258,1738,United States of America,NA,none,none,840,231,US,the United States of America,840,USA,United States of America,none,industrial,Pots,pots_and_traps,pots_and_traps
2017,USA,Gulf of Maine Herring and Atlantic Mackerel Weir,1891,21,FWR,5706.3,5937.876946153899,1739,United States of America,NA,none,none,840,231,US,the United States of America,840,USA,United States of America,none,industrial,"Barriers, fences, traps, etc.",NA,pots_and_traps
2017,USA,Gulf of Maine Mussel,1892,21,DRB,8699,10091.647135896888,1740,United States of America,NA,none,none,840,231,US,the United States of America,840,USA,United States of America,none,industrial,Boat dredges,dredge_fishing,dredge_fishing
2017,USA,Mid-Atlantic Bottom Longline,1894,21,LLB,15.34,20.157650989462862,1742,United States of America,NA,none,none,840,231,US,the United States of America,840,USA,United States of America,none,industrial,Longlines - bottom,set_longlines,set_longlines
2017,USA,Mid-Atlantic Clam/Quahog Dredge,1895,21,DRB,104553.52,121291.78658737974,1743,United States of America,NA,none,none,840,231,US,the United States of America,840,USA,United States of America,none,industrial,Boat dredges,dredge_fishing,dredge_fishing
2017,USA,Mid-Atlantic Conch Pots and Traps,1896,21,FPO,19772.550000000003,23708.09327840556,1744,United States of America,NA,none,none,840,231,US,the United States of America,840,USA,United States of America,none,industrial,Pots,pots_and_traps,pots_and_traps
2017,USA,Mid-Atlantic Eel Trap/Pot,1897,21,FPO,392,470.02392961876836,1745,United States of America,NA,none,none,840,231,US,the United States of America,840,USA,United States of America,none,industrial,Pots,pots_and_traps,pots_and_traps
2017,USA,Mid-Atlantic Extra-Large-Mesh Gillnet,1898,21,GNP,2620.6200000000003,2967.8597948043603,1746,United States of America,NA,none,none,840,231,US,the United States of America,840,USA,United States of America,none,industrial,Pelagic gillnets,driftnets,driftnets
2017,USA,Mid-Atlantic General Category Closed Area Scallop Dredge,1899,21,DRB,19545.300000000003,22674.3616587473,1747,United States of America,NA,none,none,840,231,US,the United States of America,840,USA,United States of America,none,industrial,Boat dredges,dredge_fishing,dredge_fishing
2017,USA,Mid-Atlantic General Category Open Area Scallop Trawl,1901,21,OTB,9779.45,14152.604783124747,1748,United States of America,NA,none,none,840,231,US,the United States of America,840,USA,United States of America,none,industrial,"Otter trawls, bottom",trawlers,trawlers
2017,USA,Mid-Atlantic Large-Mesh Gillnet,1902,21,GNP,1343.77,1385.329706690048,1749,United States of America,NA,none,none,840,231,US,the United States of America,840,USA,United States of America,none,industrial,Pelagic gillnets,driftnets,driftnets
2017,USA,Mid-Atlantic Large-Mesh Otter Trawl,1903,21,OTB,669.44,1716.5130621853284,1750,United States of America,NA,none,none,840,231,US,the United States of America,840,USA,United States of America,none,industrial,"Otter trawls, bottom",trawlers,trawlers
2017,USA,Mid-Atlantic Limited Access Closed Area Scallop Dredge,1904,21,DRB,39235.82,46159.788173911584,1751,United States of America,NA,none,none,840,231,US,the United States of America,840,USA,United States of America,none,industrial,Boat dredges,dredge_fishing,dredge_fishing
2017,USA,Mid-Atlantic Limited Access Open Area Scallop Dredge,1905,21,DRB,39453.420000000006,44329.68566316029,1752,United States of America,NA,none,none,840,231,US,the United States of America,840,USA,United States of America,none,industrial,Boat dredges,dredge_fishing,dredge_fishing
2017,USA,Mid-Atlantic Mid-Water Otter Trawl,1906,21,OTM,19879.749999999996,22616.325504858967,1753,United States of America,NA,none,none,840,231,US,the United States of America,840,USA,United States of America,none,industrial,"Otter trawls, midwater",trawlers,trawlers
2017,USA,Mid-Atlantic Oyster,1907,21,DRB,40638,47143.85173250833,1754,United States of America,NA,none,none,840,231,US,the United States of America,840,USA,United States of America,none,industrial,Boat dredges,dredge_fishing,dredge_fishing
2017,USA,Mid-Atlantic Small-Mesh Gillnet,1908,21,GNP,2312.57,2335.9292650114658,1755,United States of America,NA,none,none,840,231,US,the United States of America,840,USA,United States of America,none,industrial,Pelagic gillnets,driftnets,driftnets
2017,USA,Mid-Atlantic Small-Mesh Otter Trawl,1909,21,OTM,9183.25,10932.439926383558,1756,United States of America,NA,none,none,840,231,US,the United States of America,840,USA,United States of America,none,industrial,"Otter trawls, midwater",trawlers,trawlers
2017,USA,New England Bottom Longline,1911,21,LLB,2993.2299999999996,4276.042562942396,1758,United States of America,NA,none,none,840,231,US,the United States of America,840,USA,United States of America,none,industrial,Longlines - bottom,set_longlines,set_longlines
2017,USA,New England Clam/Quahog Dredge,1912,21,DRB,44599.48,51739.53588146527,1759,United States of America,NA,none,none,840,231,US,the United States of America,840,USA,United States of America,none,industrial,Boat dredges,dredge_fishing,dredge_fishing
2017,USA,New England Conch Pots and Traps,1913,21,FPO,681.75,817.4461578947369,1760,United States of America,NA,none,none,840,231,US,the United States of America,840,USA,United States of America,none,industrial,Pots,pots_and_traps,pots_and_traps
2017,USA,New England Crab Pots,1914,21,FPO,71,85.13219957081546,1761,United States of America,NA,none,none,840,231,US,the United States of America,840,USA,United States of America,none,industrial,Pots,pots_and_traps,pots_and_traps
2017,USA,New England Extra-Large-Mesh Gillnet,1915,21,GNP,2520.0499999999997,2853.964051492565,1762,United States of America,NA,none,none,840,231,US,the United States of America,840,USA,United States of America,none,industrial,Pelagic gillnets,driftnets,driftnets
2017,USA,New England Fish Pots and Traps,1916,21,FPO,482.04,577.9861149825784,1763,United States of America,NA,none,none,840,231,US,the United States of America,840,USA,United States of America,none,industrial,Pots,pots_and_traps,pots_and_traps
2017,USA,New England General Category Closed Area Scallop Dredge,1917,21,DRB,9772.650000000001,10179.84348941685,1764,United States of America,NA,none,none,840,231,US,the United States of America,840,USA,United States of America,none,industrial,Boat dredges,dredge_fishing,dredge_fishing
2017,USA,New England General Category Open Area Scallop Dredge,1918,21,DRB,11727.179999999998,12609.871034989199,1765,United States of America,NA,none,none,840,231,US,the United States of America,840,USA,United States of America,none,industrial,Boat dredges,dredge_fishing,dredge_fishing
2017,USA,New England Hand Line,1920,21,HL_,988.78,1136.5289709139843,1766,United States of America,NA,none,none,840,231,US,the United States of America,840,USA,United States of America,none,industrial,Handlines,pole_and_line,pole_and_line
2017,USA,New England Large-Mesh Gillnet,1921,21,GNP,295.74,334.926790805206,1767,United States of America,NA,none,none,840,231,US,the United States of America,840,USA,United States of America,none,industrial,Pelagic gillnets,driftnets,driftnets
2017,USA,New England Large-Mesh Haddock Separator Otter Trawl,1922,21,OTM,4797.18,6482.675707746315,1768,United States of America,NA,none,none,840,231,US,the United States of America,840,USA,United States of America,none,industrial,"Otter trawls, midwater",trawlers,trawlers
2017,USA,New England Large-Mesh Otter Trawl,1923,21,OTB,10201.67,17002.7836878665,1769,United States of America,NA,none,none,840,231,US,the United States of America,840,USA,United States of America,none,industrial,"Otter trawls, bottom",trawlers,trawlers
2017,USA,New England Limited Access Closed Area Scallop Dredge,1924,21,DRB,23671.98,26302.200116008607,1770,United States of America,NA,none,none,840,231,US,the United States of America,840,USA,United States of America,none,industrial,Boat dredges,dredge_fishing,dredge_fishing
2017,USA,New England Limited Access Open Area Scallop Dredge,1925,21,DRB,24187.35,26007.903225806447,1771,United States of America,NA,none,none,840,231,US,the United States of America,840,USA,United States of America,none,industrial,Boat dredges,dredge_fishing,dredge_fishing
2017,USA,New England Lobster Pots,1926,21,FPO,61652.08,62910.285793713796,1772,United States of America,NA,none,none,840,231,US,the United States of America,840,USA,United States of America,none,industrial,Pots,pots_and_traps,pots_and_traps
2017,USA,New England Mid-Water Otter Trawl,1927,21,OTM,19858.369999999995,20058.95967285608,1773,United States of America,NA,none,none,840,231,US,the United States of America,840,USA,United States of America,none,industrial,"Otter trawls, midwater",trawlers,trawlers
2017,USA,New England Purse Seine,1928,21,PS_,191416.4,193349.89924143153,1774,United States of America,NA,none,none,840,231,US,the United States of America,840,USA,United States of America,none,industrial,Purse seine,other_seines,seiners
2017,USA,New England Shrimp Trawl,1929,21,OTS,11.07,14.012733601770455,1775,United States of America,NA,none,none,840,231,US,the United States of America,840,USA,United States of America,none,industrial,Shrimp trawl,trawlers,trawlers
2017,USA,New England Small-Mesh Otter Trawl,1930,21,OTM,6657.5,8219.135424772327,1776,United States of America,NA,none,none,840,231,US,the United States of America,840,USA,United States of America,none,industrial,"Otter trawls, midwater",trawlers,trawlers
2017,USA,USA NWAO gillnet fishery,1932,21,GNP,1.18,1.3364874551971326,1778,United States of America,NA,none,none,840,231,US,the United States of America,840,USA,United States of America,none,industrial,Pelagic gillnets,driftnets,driftnets
2017,USA,USA NWAO handline fishery,1933,21,HL_,1069.49,1181.7573367148364,1779,United States of America,NA,none,none,840,231,US,the United States of America,840,USA,United States of America,none,industrial,Handlines,pole_and_line,pole_and_line
2017,USA,USA NWAO longline fishery,1934,21,LLP,801.68,865.7453888091823,1780,United States of America,NA,none,none,840,231,US,the United States of America,840,USA,United States of America,none,industrial,Longlines - pelagic,drifting_longlines,drifting_longlines
2017,USA,USA NWAO purse seine fishery,1936,21,PS_,39.550000000000004,41.499831275720176,1782,United States of America,NA,none,none,840,231,US,the United States of America,840,USA,United States of America,none,industrial,Purse seine,other_seines,seiners
2017,USA,Atlantic and Gulf of Mexico HMS Pelagic Longline,1937,31,LLP,85,94.07854838709677,1783,United States of America,NA,none,none,840,231,US,the United States of America,840,USA,United States of America,none,industrial,Longlines - pelagic,drifting_longlines,drifting_longlines
2017,USA,Atlantic Menhaden,1938,31,PS_,891.0999999999999,935.0464937204528,1784,United States of America,NA,none,none,840,231,US,the United States of America,840,USA,United States of America,none,industrial,Purse seine,other_seines,seiners
2017,USA,Caribbean Mixed Species Trap/Pot,1939,31,FPO,57.120000000000005,68.48939870490287,1785,United States of America,NA,none,none,840,231,US,the United States of America,840,USA,United States of America,none,industrial,Pots,pots_and_traps,pots_and_traps
2017,USA,Caribbean Spiny Lobster Trap/Pot,1940,31,FPO,1743,2089.9283931793575,1786,United States of America,NA,none,none,840,231,US,the United States of America,840,USA,United States of America,none,industrial,Pots,pots_and_traps,pots_and_traps
2017,USA,Gulf of Mexico Blue Crab,1941,31,FPO,23638.399999999998,28343.40494604099,1787,United States of America,NA,none,none,840,231,US,the United States of America,840,USA,United States of America,none,industrial,Pots,pots_and_traps,pots_and_traps
2017,USA,Gulf of Mexico Coastal Gillnet,1943,31,GNP,181.96,206.06999898882654,1789,United States of America,NA,none,none,840,231,US,the United States of America,840,USA,United States of America,none,industrial,Pelagic gillnets,driftnets,driftnets
2017,USA,Gulf of Mexico Coastal Migratory Pelagic Gillnet,1944,31,GNP,726.1999999999999,822.4233454073152,1790,United States of America,NA,none,none,840,231,US,the United States of America,840,USA,United States of America,none,industrial,Pelagic gillnets,driftnets,driftnets
2017,USA,Gulf of Mexico Coastal Migratory Pelagic Troll,1945,31,LTL,415.49,518.7140257911618,1791,United States of America,NA,none,none,840,231,US,the United States of America,840,USA,United States of America,none,industrial,Trolling lines,trollers,trollers
2017,USA,Gulf of Mexico Haul/Beach Seine,1946,31,SB_,434.23,509.65955707292824,1792,United States of America,NA,none,none,840,231,US,the United States of America,840,USA,United States of America,none,industrial,Beach seines,other_seines,seiners
2017,USA,Gulf of Mexico Marine Shrimp Butterfly Nets and Skimmer Trawls,1947,31,OTS,26339.04,58401.41954847196,1793,United States of America,NA,none,none,840,231,US,the United States of America,840,USA,United States of America,none,industrial,Shrimp trawl,trawlers,trawlers
2017,USA,Gulf of Mexico Menhaden,1948,31,PS_,461570.9,484334.6273993877,1794,United States of America,NA,none,none,840,231,US,the United States of America,840,USA,United States of America,none,industrial,Purse seine,other_seines,seiners
2017,USA,Gulf of Mexico Oyster,1949,31,DRB,11714.95,13590.429299079611,1795,United States of America,NA,none,none,840,231,US,the United States of America,840,USA,United States of America,none,industrial,Boat dredges,dredge_fishing,dredge_fishing
2017,USA,Gulf of Mexico Reef Fish Bottom Longline,1950,31,LLB,2684.91,3528.1345070541392,1796,United States of America,NA,none,none,840,231,US,the United States of America,840,USA,United States of America,none,industrial,Longlines - bottom,set_longlines,set_longlines
2017,USA,Gulf of Mexico Reef Fish Vertical Line,1951,31,HL_,741.66,819.5139994587815,1797,United States of America,NA,none,none,840,231,US,the United States of America,840,USA,United States of America,none,industrial,Handlines,pole_and_line,pole_and_line
2017,USA,Gulf of Mexico Shrimp Trawl,1952,31,OTS,68522.95999999999,180323.57917569086,1798,United States of America,NA,none,none,840,231,US,the United States of America,840,USA,United States of America,none,industrial,Shrimp trawl,trawlers,trawlers
2017,USA,"Large Coastal and Small Coastal Shark Aggregates (Drift, Strike, and Bottom Gillnet)",1953,31,GNB,157.9,213.66723643692632,1799,United States of America,NA,none,none,840,231,US,the United States of America,840,USA,United States of America,none,industrial,Bottom gillnet,set_gillnets,set_gillnets
2017,USA,North Carolina Inshore (Bays and Rivers) Gillnet,1954,31,GNP,35.97,40.73602820211516,1800,United States of America,NA,none,none,840,231,US,the United States of America,840,USA,United States of America,none,industrial,Pelagic gillnets,driftnets,driftnets
2017,USA,"North Carolina Pound Net (Croaker, Weakfish)",1955,31,FWR,8.600000000000001,8.94900875315262,1801,United States of America,NA,none,none,840,231,US,the United States of America,840,USA,United States of America,none,industrial,"Barriers, fences, traps, etc.",NA,pots_and_traps
2017,USA,SE Atlantic and Gulf of Mexico Stone Crab Trap/Pot,1957,31,FPO,1174,1407.6736817996743,1803,United States of America,NA,none,none,840,231,US,the United States of America,840,USA,United States of America,none,industrial,Pots,pots_and_traps,pots_and_traps
2017,USA,Southeastern Atlantic and Gulf of Mexico Shark Bottom Longline,1959,31,LLB,112.10000000000001,147.30623922875716,1804,United States of America,NA,none,none,840,231,US,the United States of America,840,USA,United States of America,none,industrial,Longlines - bottom,set_longlines,set_longlines
2017,USA,Southeastern Atlantic Black Sea Bass Pot,1960,31,FPO,78.12000000000002,93.66899031065684,1805,United States of America,NA,none,none,840,231,US,the United States of America,840,USA,United States of America,none,industrial,Pots,pots_and_traps,pots_and_traps
2017,USA,Southeastern Atlantic Blue Crab,1961,31,FPO,5910.0999999999995,7086.45085442858,1806,United States of America,NA,none,none,840,231,US,the United States of America,840,USA,United States of America,none,industrial,Pots,pots_and_traps,pots_and_traps
2017,USA,Southeastern Atlantic Coastal Gillnet (Including North Carolina),1963,31,GNP,772.42,874.7675988410326,1808,United States of America,NA,none,none,840,231,US,the United States of America,840,USA,United States of America,none,industrial,Pelagic gillnets,driftnets,driftnets
2017,USA,Southeastern Atlantic Coastal Migratory Pelagic Troll,1964,31,LTL,572.94,715.2807487290054,1809,United States of America,NA,none,none,840,231,US,the United States of America,840,USA,United States of America,none,industrial,Trolling lines,trollers,trollers
2017,USA,Southeastern Atlantic Fish Trawl,1965,31,OTB,188,272.0694415435874,1810,United States of America,NA,none,none,840,231,US,the United States of America,840,USA,United States of America,none,industrial,"Otter trawls, bottom",trawlers,trawlers
2017,USA,Southeastern Atlantic Haul/Beach Seine (Including North Carolina),1967,31,SB_,104.96999999999998,123.20425946435228,1811,United States of America,NA,none,none,840,231,US,the United States of America,840,USA,United States of America,none,industrial,Beach seines,other_seines,seiners
2017,USA,Southeastern Atlantic Oyster,1969,31,DRB,11714.95,13590.429299079611,1813,United States of America,NA,none,none,840,231,US,the United States of America,840,USA,United States of America,none,industrial,Boat dredges,dredge_fishing,dredge_fishing
2017,USA,Southeastern Atlantic Shrimp Trawl,1970,31,OTS,4730.4400000000005,10488.780102034953,1814,United States of America,NA,none,none,840,231,US,the United States of America,840,USA,United States of America,none,industrial,Shrimp trawl,trawlers,trawlers
2017,USA,Southeastern Atlantic Snapper-Grouper Bottom Longline,1971,31,LLB,302.57,397.59531164954416,1815,United States of America,NA,none,none,840,231,US,the United States of America,840,USA,United States of America,none,industrial,Longlines - bottom,set_longlines,set_longlines
2017,USA,Southeastern Atlantic Snapper-Grouper Vertical Line,1972,31,HL_,611.08,675.2266385195959,1816,United States of America,NA,none,none,840,231,US,the United States of America,840,USA,United States of America,none,industrial,Handlines,pole_and_line,pole_and_line
2017,USA,USA WCAO handline fishery,1973,31,HL_,94.15,104.0329263067695,1817,United States of America,NA,none,none,840,231,US,the United States of America,840,USA,United States of America,none,industrial,Handlines,pole_and_line,pole_and_line
2017,USA,USA WCAO longline fishery,1974,31,LLP,868.85,880.2942114893237,1818,United States of America,NA,none,none,840,231,US,the United States of America,840,USA,United States of America,none,industrial,Longlines - pelagic,drifting_longlines,drifting_longlines
2017,USA,Alaska Halibut Longline,1975,67,LLB,11969.05,13583.827475813645,1819,United States of America,NA,none,none,840,231,US,the United States of America,840,USA,United States of America,none,industrial,Longlines - bottom,set_longlines,set_longlines
2017,USA,Alaska State-Managed Groundfish Fisheries,1976,67,OTB,76853.40000000001,93838.09514501168,1820,United States of America,NA,none,none,840,231,US,the United States of America,840,USA,United States of America,none,industrial,"Otter trawls, bottom",trawlers,trawlers
2017,USA,Alaska State-Managed Shellfish Fisheries,1977,67,FPO,37690,37765.531343274946,1821,United States of America,NA,none,none,840,231,US,the United States of America,840,USA,United States of America,none,industrial,Pots,pots_and_traps,pots_and_traps
2017,USA,Alaska Statewide Herring Fisheries,1978,67,PS_,31351,32897.16685953033,1822,United States of America,NA,none,none,840,231,US,the United States of America,840,USA,United States of America,none,industrial,Purse seine,other_seines,seiners
2017,USA,Alaska Statewide Salmon Fisheries,1979,67,PS_,324992,341019.93698393466,1823,United States of America,NA,none,none,840,231,US,the United States of America,840,USA,United States of America,none,industrial,Purse seine,other_seines,seiners
2017,USA,Alaska/N Pacific Halibut Mechanical Jig and Troll,1981,67,HL_,8047.75,8892.54146380838,1824,United States of America,NA,none,none,840,231,US,the United States of America,840,USA,United States of America,none,industrial,Handlines,pole_and_line,pole_and_line
2017,USA,Aleutian Islands/E Bering Sea Atka Mackerel Trawl,1982,67,OTM,275367.19999999995,313273.2655649201,1825,United States of America,NA,none,none,840,231,US,the United States of America,840,USA,United States of America,none,industrial,"Otter trawls, midwater",trawlers,trawlers
2017,USA,BSAI Flatfish Group Trawl,1983,67,OTB,26992.690000000002,27971.69921877686,1826,United States of America,NA,none,none,840,231,US,the United States of America,840,USA,United States of America,none,industrial,"Otter trawls, bottom",trawlers,trawlers
